Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,Ips,X_res,Y_res,ppi,Cpu brand,first,second,Layer1HDD,Layer1SSD,Layer1Hybrid,Layer1Flash_Storage,Layer2HDD,Layer2SSD,Layer2Hybrid,Layer2Flash_Storage,Gpu brand,os
Dell,Ultrabook,13.3,8,1.2,77250.672,0,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,15.6,8,2.2,63499.104,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,15.6,4,1.86,19441.872,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Toshiba,Notebook,15.6,8,2,56689.92,0,1,1920,1080,141.211998082199,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,2.2,48964.32,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Dell,Notebook,15.6,16,2.2,60472.8,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,  2000 HDD,0,1,0,0,1,0,0,0,AMD,Windows
Lenovo,Gaming,15.6,8,3.31,63722.88,0,1,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Gaming,17.3,32,4.42,167691.8736,0,1,3840,2160,254.671349142462,Intel Core i7,512 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,14,8,1.56,65481.12,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.2,22324.32,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.2,28504.8,0,0,1920,1080,141.211998082199,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,6,2.04,28717.92,0,0,1920,1080,141.211998082199,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
MSI,Gaming,17.3,8,2.7,79215.1056,0,0,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Toshiba,Notebook,15.6,4,2.1,26533.44,0,0,1366,768,100.454669861137,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,2.06,50882.4,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,2.1,39693.6,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Toshiba,Notebook,15.6,8,2,67026.24,0,1,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.1,21951.36,0,0,1366,768,100.454669861137,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Others/No OS/Linux
Microsoft,Ultrabook,13.5,8,1.252,99519.048,1,0,2256,1504,200.842559936957,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,8,1.9,43580.376,0,0,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,AMD,Windows
Lenovo,2 in 1 Convertible,13.3,8,1.3,55091.52,1,1,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.2,18594.72,0,0,1366,768,100.454669861137,AMD Processor,128 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
HP,2 in 1 Convertible,14,4,1.63,37242.72,1,1,1920,1080,157.350512148736,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
MSI,Gaming,15.6,16,2.4,68944.32,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Asus,Ultrabook,14,8,1.1,60472.8,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,2 in 1 Convertible,11.6,8,1.4,26373.6,1,0,1366,768,135.094211192563,Other Intel Processor,64 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
LG,Ultrabook,15.6,8,1.09,122490.72,0,1,1920,1080,141.211998082199,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Gaming,15.6,16,2.5,69210.72,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
MSI,Gaming,15.6,8,2.2,53168.112,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Asus,Notebook,15.6,4,1.86,22324.32,0,0,1366,768,100.454669861137,Other Intel Processor,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,15.6,16,3.21,109277.28,0,0,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,17.3,4,2.5,37242.72,0,1,1920,1080,127.335674571231,Intel Core i3,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Lenovo,2 in 1 Convertible,13.3,8,1.19,79866.72,1,1,1920,1080,165.632118051301,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,15.6,16,3.49,149916.6,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Notebook,15.6,4,1.86,32639.8608,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Dell,Notebook,15.6,4,2.2,29073.2976,0,0,1366,768,100.454669861137,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
HP,Notebook,17.3,6,2.65,30316.32,0,1,1920,1080,127.335674571231,AMD Processor,2000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Lenovo,Notebook,15.6,4,2.1,16943.04,0,0,1366,768,100.454669861137,Other Intel Processor,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,14,4,1.45,19980,0,0,1366,768,111.935203559552,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,14,4,1.7,37242.72,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Workstation,17.3,8,3.14,101657.7072,0,0,1920,1080,127.335674571231,Intel Core i7,500 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,14,8,1.42,137995.2,1,0,2560,1440,209.800682864981,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,13.3,8,1.5,51841.44,0,1,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Netbook,11.6,4,1.4,14332.32,0,0,1366,768,135.094211192563,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,16,1.38,93186.72,1,0,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,2 in 1 Convertible,12.5,4,1.2,35644.32,1,0,1920,1080,176.232573606584,Other Intel Processor,64 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Toshiba,Ultrabook,13.3,16,1.36,100006.56,1,0,1920,1080,165.632118051301,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,4,2.1,36709.92,0,1,1920,1080,141.211998082199,Intel Core i7,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Dell,Gaming,15.6,8,2.56,43636.32,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.2,21258.72,0,0,1920,1080,141.211998082199,AMD Processor,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Lenovo,Notebook,15.6,8,2.2,22857.12,0,0,1366,768,100.454669861137,AMD Processor,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Lenovo,Notebook,15.6,4,2.1,33110.856,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,  1000 HDD,1,0,0,0,1,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,1.9,23976,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Dell,Notebook,15.6,8,2.18,42357.6,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,2 in 1 Convertible,13.3,8,1.6,53226.72,1,1,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Workstation,15.6,16,2.18,98834.4,0,0,1920,1080,141.211998082199,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,14,8,1.8,63456.48,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,17.3,6,2.71,34898.9328,0,1,1920,1080,127.335674571231,AMD Processor,2000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Lenovo,Gaming,15.6,8,2.5,66546.72,0,1,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,14,8,1.64,58021.92,0,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
Dell,Notebook,15.6,8,1.98,38681.28,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Asus,Notebook,14,4,1.5,15877.44,0,0,1920,1080,157.350512148736,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,16,1.93,76012.4448,0,0,1920,1080,141.211998082199,Intel Core i5,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,14,8,1.87,45664.6896,0,1,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,1.9,62817.12,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,2.19,15877.44,0,0,1366,768,100.454669861137,AMD Processor,500 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Mediacom,Notebook,14,4,1.4,14119.2,0,1,1920,1200,161.725390835256,Other Intel Processor,32 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,17.3,8,2.63,63936,0,0,1920,1080,127.335674571231,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Ultrabook,14,8,1.17,89864.1792,0,1,2560,1440,209.800682864981,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,2 in 1 Convertible,13.3,8,1.58,44574.048,1,1,1366,768,117.826530062686,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Ultrabook,14,8,1.32,79866.72,0,1,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,17.3,32,4.36,194972.832,0,0,3840,2160,254.671349142462,Intel Core i7,1000 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
MSI,Gaming,17.3,8,2.7,71847.0144,0,0,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,4,1.9,26101.872,0,0,1366,768,100.454669861137,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Dell,Notebook,15.6,8,2.2,38308.32,0,0,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,AMD,Windows
Dell,2 in 1 Convertible,13.3,4,1.71,34578.72,1,0,1920,1080,165.632118051301,Intel Core i3,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,2.32,31409.6256,0,0,1366,768,100.454669861137,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Others/No OS/Linux
HP,Notebook,15.6,4,2.1,26053.92,0,0,1920,1080,141.211998082199,AMD Processor,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Acer,Gaming,17.3,16,4.2,103096.8,0,1,1920,1080,127.335674571231,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,12,2.25,34578.72,0,0,1366,768,100.454669861137,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,6,2.1,34632,0,0,1920,1080,141.211998082199,AMD Processor,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,AMD,Windows
Acer,Notebook,15.6,4,2.4,29783.52,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,13.3,8,1.44,51148.8,0,1,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Notebook,15.6,4,1.85,41505.12,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Workstation,15.6,16,2.6,128884.32,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,2 in 1 Convertible,13.3,8,1.55,35111.52,1,0,1920,1080,165.632118051301,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,15.6,16,1.8,111593.8944,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Acer,Notebook,15.6,4,2.4,21887.424,0,0,1366,768,100.454669861137,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,2,64308.96,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2,35431.2,0,0,1366,768,100.454669861137,Intel Core i3,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,14,8,1.25,81784.8,1,1,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,14,8,1.7,53226.72,1,0,1920,1080,157.350512148736,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Workstation,15.6,16,2.5,175770.72,0,1,3840,2160,282.423996164397,Intel Core i7,1000 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Acer,Notebook,14,2,1.68,17582.4,0,0,1366,768,111.935203559552,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Others/No OS/Linux
Samsung,Ultrabook,13.3,16,0.81,87858.72,0,0,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,1.86,28717.92,0,0,1920,1080,141.211998082199,Intel Core i3,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,14,8,1.6,60031.1088,0,0,1366,768,111.935203559552,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Workstation,17.3,16,3,233845.92,0,1,1920,1080,127.335674571231,Other Intel Processor,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Netbook,11.6,4,1.4,25308,1,0,1366,768,135.094211192563,Other Intel Processor,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,1.84,101232,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2.45,30849.12,0,0,1366,768,100.454669861137,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Others/No OS/Linux
Lenovo,Ultrabook,14,4,1.7,58394.88,0,0,1920,1080,157.350512148736,Intel Core i5,180 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,15.6,4,2.37,45282.672,0,0,1366,768,100.454669861137,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,8,1.3,63882.72,1,1,3200,1800,276.053530085501,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,2.2,58554.72,0,1,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
HP,Workstation,15.6,8,2.59,83170.08,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Gaming,15.6,16,4.42,152859.7872,0,1,3840,2160,282.423996164397,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Acer,Notebook,15.6,4,2.1,31914.72,0,0,1366,768,100.454669861137,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,Gaming,15.6,8,2.5,55837.44,0,1,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Ultrabook,12.5,16,1.18,99047.52,0,0,1920,1080,176.232573606584,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Google,Ultrabook,12.3,8,1.1,83063.52,1,0,2400,1600,234.507400030178,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Others/No OS/Linux
Asus,Ultrabook,13.3,8,1.2,60153.12,0,1,3200,1800,276.053530085501,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,13.3,4,1.65,45234.72,0,0,1366,768,117.826530062686,Intel Core i3,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,13.3,4,1.6,34898.4,0,0,1366,768,117.826530062686,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,17.3,4,2.8,25059.7152,0,0,1366,768,90.583401724493,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Dell,Gaming,15.6,16,2.72,58554.72,1,1,3840,2160,282.423996164397,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Samsung,Ultrabook,13.3,8,1.31,85194.72,1,0,1920,1080,165.632118051301,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Acer,Notebook,15.6,4,2.1,15877.44,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Dell,Notebook,15.6,16,2.3,62938.0656,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Samsung,2 in 1 Convertible,15,16,1.71,95850.72,1,0,1920,1080,146.860478005487,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Toshiba,Notebook,14,4,1.75,54345.6,0,1,1366,768,111.935203559552,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,15.6,8,2.62,58554.72,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
HP,Ultrabook,12.5,4,1.26,66280.32,0,0,1366,768,125.367427986698,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,2 in 1 Convertible,15.6,12,2.3,44701.92,1,0,1920,1080,141.211998082199,Intel Core i7,2000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,16,2.5,126273.6,0,0,3840,2160,282.423996164397,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Acer,Notebook,14,4,1.8,33886.08,0,1,1920,1080,157.350512148736,Intel Core i3,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Razer,Gaming,14,16,1.95,154458.72,0,0,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Asus,Notebook,15.6,8,2,31003.632,0,0,1920,1080,141.211998082199,Other Intel Processor,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Gaming,17.3,32,4.42,191211.264,0,1,1920,1080,127.335674571231,Intel Core i7,1000 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Asus,Gaming,17.3,16,4.3,125208,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Toshiba,Ultrabook,14,16,1.47,93985.92,0,1,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.2,17529.12,0,0,1366,768,100.454669861137,Other Intel Processor,1000 HDD,0,1,0,0,0,0,0,0,0,Intel,Others/No OS/Linux
Lenovo,Ultrabook,14,16,1.7,122490.72,0,0,1920,1080,157.350512148736,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
MSI,Gaming,14,16,1.6,100752.48,0,1,1920,1080,157.350512148736,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
MSI,Gaming,15.6,8,2.2,58021.92,0,0,1920,1080,141.211998082199,Intel Core i5,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Lenovo,Gaming,15.6,4,2.4,53226.72,0,1,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Acer,Gaming,17.3,16,4.2,122490.72,0,1,1920,1080,127.335674571231,Intel Core i7,256 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Dell,Gaming,15.6,8,2.62,52480.8,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Asus,Gaming,15.6,8,2.24,71341.92,0,0,1920,1080,141.211998082199,Intel Core i7,128 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Vero,Notebook,14,4,1.22,10810.512,0,0,1920,1080,157.350512148736,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,8,1.37,104961.6,1,1,1920,1080,165.632118051301,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,15.6,8,2.08,51095.52,1,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Apple,Ultrabook,12,8,0.92,62071.2,0,1,2304,1440,226.415547169359,Other Intel Processor,512 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Mac
Lenovo,2 in 1 Convertible,14,8,1.42,124142.4,1,1,2560,1440,209.800682864981,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Asus,Notebook,14,4,1.63,15930.72,0,0,1366,768,111.935203559552,Other Intel Processor,32 Flash Storage,0,0,0,0,1,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,1.95,43156.8,0,0,1366,768,100.454669861137,Intel Core i5,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,13.9,8,1.38,71874.72,1,1,1920,1080,158.482530221748,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,2,39373.92,0,0,1920,1080,141.211998082199,Intel Core i3,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
HP,Workstation,15.6,8,3.14,110017.872,0,0,1920,1080,141.211998082199,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Asus,Notebook,15.6,8,2.37,58554.72,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Ultrabook,13.3,8,1.29,79866.72,0,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,2.06,93186.72,1,0,3840,2160,282.423996164397,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Dell,Netbook,11.6,4,1.63,39640.32,0,0,1366,768,135.094211192563,Other Intel Processor,128 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
HP,Netbook,12.5,8,1.26,74005.92,0,0,1366,768,125.367427986698,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Toshiba,Notebook,15.6,4,2.1,41558.4,0,0,1366,768,100.454669861137,Intel Core i5,500 HDD,0,1,0,0,0,0,0,0,0,Intel,Windows
HP,Notebook,15.6,8,2.04,33513.12,0,0,1366,768,100.454669861137,AMD Processor,2000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
Dell,Gaming,15.6,16,2.62,89457.12,0,0,3840,2160,282.423996164397,Intel Core i7,512 SSD,0,0,1,0,0,0,0,0,0,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.4,32447.52,0,0,1920,1080,141.211998082199,Intel Core i5,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
HP,Gaming,17.3,12,3.74,93186.72,0,1,1920,1080,127.335674571231,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,AMD,Windows
MSI,Gaming,17.3,16,2.9,128671.2,0,0,1920,1080,127.335674571231,Intel Core i7,512 SSD,  1000 HDD,0,1,0,0,1,0,0,0,Nvidia,Windows
Samsung,Ultrabook,13.3,8,0.81,79866.72,0,0,1920,1080,165.632118051301,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
Dell,Notebook,15.6,8,1.98,51202.08,0,0,1920,1080,141.211998082199,Intel Core i7,1000 HDD,0,1,0,0,0,0,0,0,0,Nvidia,Windows
Dell,Notebook,15.6,8,2.18,42081.0768,0,0,1920,1080,141.211998082199,Intel Core i5,256 SSD,0,0,1,0,0,0,0,0,0,AMD,Windows
Lenovo,Ultrabook,14,8,1.32,99047.52,0,0,1920,1080,157.350512148736,Intel Core i7,256 SSD,0,0,1,0,0,0,0,0,0,Intel,Windows
